county_fips,rail_key,verdict,unaccounted_count,evaluated_at,run_id
48209,envelopeDisclosure,excluded-no-acquisition-path,0,2026-09-18 14:08:03.617+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48209,envelopeStatus,excluded-no-acquisition-path,0,2026-09-18 14:07:12.937+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48209,etjStatus,excluded-mid-cutover,0,2026-09-18 14:06:46.727+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48209,exemptionCodes,pass,0,2026-09-18 14:06:34.641+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48209,flood,pass,0,2026-09-18 14:08:49.518+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48209,hoaDeedRestrictions,excluded-no-acquisition-path,0,2026-09-18 14:09:28.446+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48209,improvementValue,pass,0,2026-09-18 14:06:22.576+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48209,landUseCode,pass,0,2026-09-18 14:05:35.02+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48209,landUseDescription,excluded-mid-cutover,0,2026-09-18 14:05:39.59+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48209,landUseSource,pass,0,2026-09-18 14:05:43.59+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48209,landUseVintage,pass,0,2026-09-18 14:05:48.057+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48209,landValue,pass,0,2026-09-18 14:06:18.12+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48209,legalDescription,pass,0,2026-09-18 14:06:30.538+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48209,livingAreaSqft,pass,0,2026-09-18 14:06:26.575+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48209,marketValue,pass,0,2026-09-18 14:06:09.834+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48209,maxFootprintSqFt,pass,0,2026-09-18 14:07:52.992+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48209,maxHeightFt,pass,0,2026-09-18 14:07:49.156+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48209,maxImperviousCoverPct,refuse,116420,2026-09-18 14:08:13.24+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48209,maxLotCoveragePct,pass,0,2026-09-18 14:07:45.432+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48209,mineralRights,excluded-no-acquisition-path,0,2026-09-18 14:09:24.562+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48209,ossf,excluded-no-acquisition-path,0,2026-09-18 14:09:12.633+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48209,overlayDistricts,pass,0,2026-09-18 14:09:32.104+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48209,owner,pass,0,2026-09-18 14:08:53.798+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48209,parcelAreaSqFt,pass,0,2026-09-18 14:07:33.147+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48209,parcelGeometry,excluded-mid-cutover,0,2026-09-18 14:09:35.871+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48209,permits,excluded-no-acquisition-path,0,2026-09-18 14:08:33.538+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48209,pipelines,excluded-mid-cutover,0,2026-09-18 14:08:30+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
48209,publicRecordRefs,excluded-no-acquisition-path,0,2026-09-18 14:09:09.104+00,b6a53c98-7b75-440a-8845-9d1f4595cb1b
